modality_image,image,latitude,longitude,height,alfa,beta,gamma,fov
0006458, alps_eig_27621475496_74dee5d748, 46.5935, 7.91254, 819.034, 0.992251, 0.0494007, 0.00522271, 1.00179
0006459, alps_ortl_27622434404_acea5ffe8a, 46.5095, 10.575, 2582.04, 2.0034, 0.0390433, 0.0261472, 0.896118
0006460, alps_cham_2762500653_d8eaed57e9, 45.8792, 6.88718, 3794.21, 0.2872, -0.611141, -0.0268034, 1.10594
0006461, alps_cham_2762502319_154a5cc07d, 45.8791, 6.88846, 3838.79, 1.10826, -0.0452484, -0.0281203, 1.07452
0006462, alps_cham_2762548121_d7824744ba, 45.8797, 6.88941, 3796.43, 0.800704, 0.0187321, -0.0130399, 1.05347
0006463, alps_cham_2762552463_92144348e8, 45.8788, 6.88721, 3779.22, 0.827325, 0.00721561, -0.00155792, 1.1132
0006464, alps_cham_2762560417_71ce734161, 45.8787, 6.88759, 3812.56, 0.885183, 0.00118986, -0.016817, 1.09835
0006465, alps_cham_2762570965_a6a20a4307, 45.8794, 6.88843, 3806.8, 0.955584, -0.0639617, -0.0081162, 0.787243
0006466, alps_cham_2762578169_3095143b97, 45.8794, 6.88819, 3783, 1.21194, -0.0173344, -0.0157106, 1.07393
0006467, alps_ortl_27632063798_34ef600173, 46.4351, 10.6351, 3082.3, 3.11254, -0.171028, -0.0199937, 0.983083
0006468, alps_ortl_27632076098_3677fb7ca1, 45.8918, 11.2005, 1677.67, -1.19729, -0.0492079, 0.00245964, 0.890727
0006469, alps_ortl_27632395508_3c44ddf1cc, 46.4378, 10.626, 3335.95, -1.49008, 0.131216, -0.0958663, 1.29171
0006470, alps_ortl_27632407878_e493991662, 46.4377, 10.6261, 3332.76, -1.39848, 0.095648, -0.120581, 1.27715
0006471, alps_ortl_27632593808_96052579ce, 46.4379, 10.6209, 3500.77, 1.46196, -0.0279509, 0.0146023, 1.1903
0006472, alps_ortl_27632608178_05c5520032, 46.4401, 10.621, 3549.59, 1.29933, -0.0393601, -0.0145405, 1.05485
0006473, alps_ortl_27632718868_3e60596ab7, 46.4416, 10.6172, 3677.05, -0.503851, -0.0384426, 0.0127897, 0.981545
0006474, alps_ortl_27633156048_0ace253392, 46.4685, 10.6678, 2531.59, -0.274618, -0.184528, -0.00177386, 1.15396
0006475, alps_ortl_27633195148_9bd7f272ce, 46.4851, 10.6889, 2146.78, 0.719403, 0.174443, 0.0250543, 0.910292
0006476, alps_ortl_27633302268_cff0d40a89, 46.4768, 10.672, 2433.01, 0.654226, 0.201947, 0.00792731, 0.353461
0006477, alps_cham_2763341296_a1c4312e5b, 45.8791, 6.88755, 3802.47, 0.717929, -0.00904491, -0.00807358, 1.10063
0006478, alps_cham_2763347366_3307ba5d10, 45.8791, 6.88647, 3778.78, -0.365276, -0.371011, -0.0219827, 1.08095
0006479, alps_cham_2763390448_a455668678, 45.8785, 6.88762, 3817.13, 0.787753, 0.0210862, -0.0208922, 1.08354
0006480, alps_cham_2763392730_3fd86a28b2, 45.8786, 6.88761, 3811.52, 0.82892, -0.00203223, 0.00270227, 1.10312
0006481, alps_cham_2763396992_a1ebbba5b4, 45.8786, 6.88775, 3798.43, 0.796669, -0.00122791, -0.0127196, 1.08315
0006482, alps_cham_2763401540_169ef70ac7, 45.8782, 6.88744, 3810.75, 0.864027, 0.0281822, -0.0117172, 0.818038
0006483, alps_cham_2763405300_723d9c27fa, 45.8793, 6.88755, 3784.09, 0.440807, -0.364327, -0.0420156, 1.12373
0006484, alps_cham_2763429576_41f03cb1b4, 45.8784, 6.88715, 3798.98, 0.0136114, -0.724149, -0.110173, 1.12317
0006485, alps_eig_27655812105_20cf854eab, 46.562, 7.8555, 2718.33, 2.76973, -0.0130937, 0.0090027, 0.669592
0006486, alps_eig_27656096815_e18ae0ba29, 46.6593, 8.05304, 2183.55, 2.45361, 0.028198, 0.013333, 0.912236
0006487, alps_ortl_27662991862_e74a99afec, 46.5304, 10.4558, 2684.02, -2.82914, -0.289713, 0.0418255, 1.0768
0006488, alps_ortl_27662999342_f6edd54f84, 46.5289, 10.456, 2754.28, 3.12947, -0.19787, -0.0106233, 1.10535
0006489, alps_ortl_27663009532_612d6dfe6b, 46.5271, 10.4099, 2294.3, 1.22923, -0.0530731, 0.00357256, 1.13787
0006490, alps_gpar_27678506362_b978e5e27e, 45.5178, 7.23427, 2868.07, 1.2622, -0.00615817, -0.0632852, 1.06043
0006491, alps_gpar_27678775642_925d4f13cf, 45.5146, 7.25113, 3401.76, -1.17289, -0.0399322, 0.00437261, 1.09116
0006492, alps_gpar_27678783412_30a03dcc8b, 45.5162, 7.25101, 3378.87, -0.782063, 0.0421124, -0.0266828, 1.06943
0006493, alps_gpar_27678883812_c2108194a4, 45.5137, 7.23404, 2850.06, 0.416014, -0.0297062, -0.00427783, 1.12323
0006494, alps_gpar_27679024312_5814e3e8c8, 45.4948, 7.21153, 2356.93, -2.74059, 0.064956, 0.277363, 1.3483
0006495, alps_gpar_27695571155_f2e0ceb066, 45.6056, 7.35595, 1644.79, 1.09911, 0.00938291, 0.00021394, 0.849944
0006496, alps_cham_2769697987_6c9889d54f, 45.9295, 6.91835, 1890.26, 2.11124, 0.0108356, 0.0341481, 0.842437
0006497, alps_cham_2769713385_1b447302a7, 45.9812, 6.89823, 2246.42, 2.33394, 0.0352825, 0.00185, 0.424693
0006498, alps_gpar_27705150521_c78a49eeca, 45.5071, 7.22149, 2614.31, 2.08064, 0.356, 0.00907455, 1.20737
0006499, alps_gpar_27705317671_00bd702220, 45.5144, 7.21041, 2248.85, -0.423757, 0.236586, 0.0217277, 0.538698
0006500, alps_ortl_27724950903_fd54c7e597, 46.5294, 10.4542, 2751.48, -2.79612, -0.528649, 0.0887817, 0.989916
0006501, alps_ortl_27724952083_5566384cbb, 46.5294, 10.4541, 2758.15, -2.79669, -0.488669, 0.0617623, 0.984282
0006502, alps_ortl_27725693712_0b7426dc2c, 46.5187, 10.4085, 2195.72, 2.08257, 0.108377, 0.160842, 0.994939
0006503, alps_ortl_27725694782_faaf39019a, 46.5189, 10.4087, 2192.44, 1.36201, 0.0288955, 0.0298806, 0.943605
0006504, alps_ortl_27729057416_13ded61be6, 46.5423, 10.4339, 2528.18, -2.59726, -0.0640937, 0.00217751, 2.09818
0006505, alps_ortl_27735732660_78a367970f, 46.5414, 10.5004, 1839.47, -2.98054, -0.0867344, -0.0473121, 1.11417
0006506, alps_cham_27740516920_2340a523aa, 45.9119, 6.82197, 1670.04, 1.4733, -0.122778, 0.00550346, 1.10466
0006507, alps_gcas_27745318793_743257a24a, 45.2723, 6.88596, 2057.31, -2.68483, -0.0512688, -0.0118663, 1.06666
0006508, alps_gcas_27745319953_6dc1f8eca8, 45.2721, 6.88573, 2052.26, -1.76585, -0.0982792, -0.037642, 1.0587
0006509, alps_gpar_27745545576_037d77696d, 45.5088, 7.21721, 2498.18, 2.13485, 0.557102, 0.00746801, 1.15496
0006510, alps_eig_27747886928_329069a074, 46.5843, 7.96698, 2064.15, 2.91098, 0.202255, 0.0903657, 1.00745
0006511, alps_cham_27750530313_c064ae5713, 45.9303, 6.91779, 1914.24, 2.05123, -0.0590836, -0.0920638, 1.23431
0006512, alps_gcas_27751172774_d10a383176, 45.3896, 6.75603, 2050.3, 0.733528, -0.207013, 0.00435637, 1.0879
0006513, alps_gcas_27751178374_1059c2e8ec, 45.3625, 6.76744, 3213.47, -0.945162, -0.0113538, -0.00845142, 1.0359
0006514, alps_gcas_27751178864_fa6a291239, 45.3638, 6.76578, 3206.8, -0.868138, -0.113632, -0.0066177, 1.12487
0006515, alps_gcas_27752007283_1d2b7b7fb3, 45.3752, 6.78803, 2989.72, -1.51361, -0.114597, 0.0250754, 1.10444
0006516, alps_gcas_27752067103_e496455aa0, 45.3631, 6.76684, 3203.73, -1.47767, -0.147656, -0.0127982, 1.1084
0006517, alps_gcas_27752067323_f5f04571ce, 45.364, 6.76655, 3205.43, -1.50843, -0.13197, -0.0268848, 1.10547
0006518, alps_gcas_27754209014_594d4c8518, 45.3792, 6.7302, 1562.09, 0.24648, -0.267098, -0.0749201, 1.12941
0006519, alps_eig_27754908844_04f57a4747, 46.6063, 7.91658, 1181.2, 1.8783, -0.00297477, -0.0211603, 1.12141
0006520, alps_eig_27754911084_3eab5937b9, 46.6369, 7.91965, 739.949, 1.24856, 0.252839, -0.0907756, 0.736169
0006521, alps_eig_27760562913_0dd10a995b, 46.6242, 8.01305, 1010.21, 1.5847, 0.204073, -0.0247693, 1.12077
0006522, alps_wild_27760878559_80503fbbfa, 46.8506, 11.0185, 2235.08, -1.23586, -0.0489461, -0.00880732, 1.20392
0006523, alps_cham_27761620604_74caefc2e1, 45.8793, 6.88746, 3799.08, -2.02422, -0.0479591, 0.0106316, 1.0795
0006524, alps_cham_27761621264_24c8fc5424, 45.8794, 6.88691, 3802.02, -1.3354, -0.0616647, 0.0076425, 1.05977
0006525, alps_cham_27761622974_b1aba95d0b, 45.8788, 6.888, 3830.81, 1.13453, -0.0235926, 0.0173154, 1.03491
0006526, alps_cham_27761623644_8304e8d95b, 45.8794, 6.88829, 3821.03, 1.23642, -0.0211889, 0.0184805, 0.99996
0006527, alps_cham_27761623854_92d2036b67, 45.8793, 6.8882, 3827.31, 1.20987, 0.00320378, -0.0290547, 1.00674
0006528, alps_cham_27762418713_b186cacede, 45.9366, 6.90756, 1484.41, 1.33026, 0.219893, -0.06234, 0.661024
0006529, alps_eig_27763904104_0cfbbb81f0, 46.5474, 7.9828, 3500.32, 0.610479, 0.226303, 0.0438102, 0.54499
0006530, alps_eig_27765432213_cce74c8031, 46.5998, 7.9273, 1379.29, 0.717172, 0.137012, -0.065311, 1.06919
0006531, alps_eig_27765444433_2cb38d9ecd, 46.5478, 7.98179, 3492.74, 2.27797, -0.0759078, 0.0251873, 1.04196
0006532, alps_eig_27765444823_4d3b190962, 46.5468, 7.983, 3461.5, 2.13836, -0.124839, 0.0245137, 1.06543
0006533, alps_eig_27774440724_f965cd165b, 46.6518, 7.91075, 1985.29, 1.95255, 0.0684458, -0.000566535, 1.08606
0006534, alps_gpar_27778953615_84c719a385, 45.5174, 7.2343, 2869.04, 0.731077, -0.223222, -0.032108, 1.02176
0006535, alps_gpar_27779330685_3f06a7a5a0, 45.5166, 7.23445, 2872.75, -0.39884, -0.111096, -0.00515813, 1.17619
0006536, alps_wild_27780158419_2b925f4af2, 46.851, 11.0189, 2250.18, 0.26326, 0.106051, -0.0013693, 1.233
0006537, alps_cham_27781574272_a73dd590e0, 45.8796, 6.88691, 3782.05, 1.36765, -0.0956281, 0.0224684, 0.942951
0006538, alps_cham_27781579512_5aecbb097b, 45.8796, 6.88824, 3789.33, 1.23912, 0.00945949, -0.0275489, 1.12539
0006539, alps_cham_27790060114_27a7551b10, 45.9809, 6.89204, 2361.42, 2.44566, -0.00799619, 0.0211522, 1.07663
0006540, alps_cham_27790060284_f4a1fa58df, 45.9817, 6.89084, 2360.57, 2.29896, -0.174548, 0.0253125, 1.06597
0006541, alps_cham_27790072734_b53f9b9177, 45.9805, 6.89173, 2362.03, 2.14459, -0.132614, 0.0240038, 1.07206
0006542, alps_cham_27791114073_747b946a62, 45.9784, 6.8921, 2343.99, 1.63355, -0.152665, -0.0472002, 1.07669
0006543, alps_ortl_27803263499_97c68ee324, 46.5269, 10.4548, 2800.84, -0.958082, -0.0149943, 0.0172319, 0.442437
0006544, alps_ortl_27803278589_ae7327af44, 46.5262, 10.4635, 2719.23, -0.317786, -0.0363294, 0.0048025, 0.441678
0006545, alps_gpar_27811104160_bb7c6224cc, 45.4655, 7.13586, 2307.94, 0.718121, 0.151048, 0.00436221, 1.41165
0006546, alps_cham_2781191589_9c2e7dfd77, 45.8787, 6.88754, 3831.93, 1.31559, -0.0170263, 0.0342814, 0.856583
0006547, alps_ortl_27813244232_e7d2be70db, 46.5277, 10.4555, 2767.55, -1.82601, -0.328743, -0.0288306, 0.969944
0006548, alps_gcas_2782616234_fa3863d112, 45.3338, 6.83349, 2398.1, -1.57179, 0.0475884, 0.0234808, 0.792498
0006549, alps_ortl_27850624859_0e024ef917, 46.5022, 10.5837, 2661.48, -2.03844, -0.263816, -0.00136998, 0.956543
0006550, alps_cham_27854720620_14fcd0b402, 45.9373, 6.84733, 2132.73, 1.83359, -0.109132, 0.0140346, 1.12979
0006551, alps_ortl_27855496322_27ac6054a4, 46.5122, 10.4371, 2722.17, -2.3697, 0.00365808, 0.0823891, 0.441624
0006552, alps_ortl_27855768042_f26900b792, 46.5164, 10.4069, 2076.39, -1.16631, 0.410798, -0.0476802, 0.988492
0006553, alps_ortl_27855790612_204fa2d358, 46.5164, 10.4068, 2079.13, -1.17358, 0.250817, -0.041702, 0.412348
0006554, alps_gcas_27857715094_a578f970b3, 45.4189, 7.02675, 2739.41, -1.49875, 0.184287, 0.0301542, 1.06114
0006555, alps_cham_27859959297_f6b9494923, 45.9805, 6.79817, 2281.7, 1.91019, -0.149434, 0.0130927, 0.961563
0006556, alps_eig_27863024377_64dff5a1d9, 46.5608, 7.89653, 1646.91, 1.94439, -0.113075, -0.00950867, 1.58213
0006557, alps_cham_27869380466_e0d090d851, 45.9312, 6.91929, 1804.76, 2.08174, 0.111794, 0.00929282, 1.01987
0006558, alps_cham_27869380726_9cf13cc229, 45.9322, 6.91708, 1929.07, 2.15537, -0.0496366, 0.0365307, 0.685831
0006559, alps_cham_27873848903_f593fca259, 45.8794, 6.88783, 3804.59, 0.977783, -0.211425, 0.0487617, 1.13554
0006560, alps_gpar_27878010012_e255bb2907, 45.4758, 7.14199, 2596.27, 1.09401, -0.232226, 0.0337239, 1.26999
0006561, alps_eig_27880190987_ab2994d8d3, 46.5502, 7.89686, 982.444, 1.26718, 0.104547, 0.029552, 0.991583
0006562, alps_cham_27882455855_8c4bc77d23, 45.9001, 6.88589, 2331.57, -1.66928, 0.3132, 0.0399041, 1.16486
0006563, alps_cham_27882459625_d488a70985, 45.9022, 6.8865, 2330.5, -1.35282, 0.0400108, 0.0349395, 1.19101
0006564, alps_eig_27884164414_3134a82d7a, 46.6112, 7.94185, 2230.42, 2.16561, 0.211055, -0.0463846, 1.11608
0006565, alps_eig_27884238154_ac8551171e, 46.6124, 7.94036, 2216.83, 2.09812, 0.159478, -0.0348626, 1.1092
0006566, alps_eig_27884391034_c8e40843f0, 46.6079, 7.94154, 2140.14, 2.95195, 0.000505237, 0.0722909, 1.59419
0006567, alps_eig_27885280063_6bfff66cea, 46.6095, 7.94207, 2203.84, 2.14719, 0.18088, 0.0134005, 1.03177
0006568, alps_eig_27885695413_0f51a17788, 46.5855, 7.96368, 2037.54, 1.20247, 0.19928, 0.109361, 0.977594
0006569, alps_eig_27885824173_a374ac71d6, 46.5477, 7.98492, 3556.71, -1.01967, -0.472999, -0.0306294, 1.05918
0006570, alps_eig_27885898273_57db17eab7, 46.5865, 7.96163, 2049.36, 1.8199, 0.112518, -0.0583409, 0.999861
0006571, alps_cham_2789422141_783021f57e, 45.9327, 6.91742, 1913.04, 1.57542, 0.46025, 0.00358595, 0.73803
0006572, alps_cham_2789422843_bd113a9811, 45.9324, 6.918, 1906.77, -2.78508, 0.337464, 0.0363775, 0.763184
0006573, alps_cham_2789425081_6a02ca0566, 45.9334, 6.91627, 1898.71, 2.21788, 0.0498448, -0.0285207, 0.465303
0006574, alps_cham_2789430847_6c549ee7e5, 45.9332, 6.91629, 1912.85, 2.23472, 0.0416016, -0.0324957, 0.535472
0006575, alps_cham_2790276320_a872cfa454, 45.9319, 6.91751, 1918.56, 2.14714, -0.0536747, 0.00263754, 0.876799
0006576, alps_cham_2790277104_4814852357, 45.9319, 6.91762, 1910.7, 2.03712, 0.0132496, -0.00133341, 0.700446
0006577, alps_ortl_27923120566_b24c8e7c35, 46.5187, 10.4115, 2319.55, -0.393747, -0.14237, 0.0211161, 0.374302
0006578, alps_ortl_27923409983_4de2e5ed80, 46.5308, 10.4523, 2842.63, 2.90032, -0.136712, 0.0108517, 1.12547
0006579, alps_wild_27928265689_1a2b69c094, 46.8521, 11.0184, 2233.48, -0.722452, 0.00297471, 0.00387246, 1.20573
0006580, alps_eig_27928556274_33607c6164, 46.5492, 7.87195, 1808.46, -3.09581, 0.0795328, 0.000223279, 1.04469
0006581, alps_eig_27928556374_ca9458f36d, 46.551, 7.87062, 1851.46, 2.8633, -0.143184, -0.0277838, 1.0354
0006582, alps_eig_27928556684_3b6db3bac4, 46.5551, 7.87719, 1953.84, 2.4742, -0.0486343, -0.0274002, 1.05683
0006583, alps_ortl_27937986021_4ec7f3c54a, 46.5164, 10.4068, 2078.34, 1.13151, -0.218165, -0.15732, 1.09162
0006584, alps_cham_27942987451_24a13ffcd7, 45.9119, 6.82147, 1642.64, 1.87143, 0.0809939, -0.0435803, 1.09936
0006585, alps_cham_27951661362_1e4f874ce9, 45.8793, 6.88748, 3788.37, -2.38554, -0.306341, -0.0195368, 0.410285
0006586, alps_cham_27951674362_dfde127344, 45.8796, 6.88938, 3758.85, 1.17751, -0.0954317, 0.0150118, 1.10843
0006587, alps_gpar_27961629224_35cec7d3cb, 45.5272, 7.20459, 1957.39, -1.83875, 0.173211, -0.0163202, 1.23216
0006588, alps_gpar_27961630954_cac80a38bc, 45.5068, 7.22032, 2560.72, 2.65036, 0.0954659, 0.0798317, 1.24785
0006589, alps_gpar_27961631344_e322ce09d6, 45.507, 7.22012, 2558.37, 2.64017, -0.055123, 0.0152996, 1.29262
0006590, alps_gpar_27961631724_7db419edd3, 45.5056, 7.22337, 2637.23, 2.51353, 0.359145, 0.112438, 1.34438
0006591, alps_cham_2797675410_d990947073, 45.8787, 6.88781, 3875.58, -0.0863244, -0.577182, -0.280744, 0.757796
0006592, alps_cham_27986016456_23f499acd0, 45.879, 6.88687, 3761.16, -0.852877, -0.321765, -0.00347139, 1.09628
0006593, alps_ortl_27987536154_29d44a3a8b, 46.5306, 10.4594, 2529.68, -2.53658, -0.348349, 0.0827967, 0.955903
0006594, alps_gpar_27988850662_f476457153, 45.4624, 7.13336, 2280.37, 0.757404, 0.0646518, -0.0209732, 1.06462
0006595, alps_gpar_27988855412_440a53e3eb, 45.4631, 7.13183, 2293.51, 1.9449, 0.0961039, -0.0400007, 1.02122
0006596, alps_gpar_27988866852_0d3c7c8cb2, 45.4629, 7.13805, 2233.91, 2.82952, -0.111289, -0.000456418, 0.829853
0006597, alps_gcas_27995058592_f4703b36c1, 45.4239, 7.02409, 2709.19, -1.25039, -0.0837947, 0.0627364, 1.09083
0006598, alps_eig_27996687051_9884e06d02, 46.5596, 7.89292, 1635.55, 1.70157, 0.276025, -0.0491214, 1.11229
0006599, alps_cham_28009900636_f82ffa77a6, 46.0094, 6.95061, 1635.23, 1.13463, -0.0557161, -0.00768614, 1.13155
0006600, alps_cham_28009940916_77561a57e1, 46.015, 6.95629, 1858.87, 0.880527, -0.0439624, 0.00469418, 0.681984
0006601, alps_eig_28018763623_795b615ccc, 46.6141, 7.94168, 2239.46, 1.42629, 0.122118, 0.0123522, 1.40185
0006602, alps_cham_28019530406_026071a541, 45.9159, 6.82688, 1829.36, 2.04469, -0.0667671, -0.00556134, 1.1715
0006603, alps_cham_28019616266_8b63e882bf, 45.9023, 6.8852, 2305.06, 1.05368, 0.119688, -0.0218282, 0.584202
0006604, alps_cham_28019619136_1b04b669c7, 45.902, 6.88486, 2303.99, 1.78454, 0.290815, 0.0535455, 0.847855
0006605, alps_eig_28022167159_953ca383c3, 46.6045, 7.91512, 1077.29, 1.2976, 0.180221, -0.0955433, 1.23242
0006606, alps_gcas_28027291352_cef4c96663, 45.4245, 6.89145, 3020.24, -1.67157, -0.162135, -0.00464662, 1.21395
0006607, alps_cham_28054005045_67981ed774, 45.8789, 6.88907, 3788.55, 1.1562, -0.129219, 0.0422821, 1.11936
0006608, alps_gpar_28057214186_7af9db9747, 45.4423, 7.27815, 1404.11, 0.425532, 0.211332, -0.0218543, 0.667997
0006609, alps_ortl_28058814280_17c3e0f99d, 46.5295, 10.4542, 2756.68, -2.34933, -0.591571, -0.0043773, 0.957388
0006610, alps_cham_28059286211_b034e6a528, 45.9574, 6.87378, 1902.08, 1.45026, 0.0448032, -0.0273261, 1.02215
0006611, alps_ortl_28061169900_40a1d2d911, 46.5288, 10.4528, 2760.39, -2.65367, -0.104606, -0.0427261, 1.02173
0006612, alps_wild_28063270688_e9ab5fa291, 46.801, 10.888, 2507.01, 2.36423, 0.0408567, 0.0336559, 1.27243
0006613, alps_wild_28063534958_4357b0c030, 46.8007, 10.888, 2503.59, 2.36268, -0.0736729, 0.00171005, 1.27505
0006614, alps_eig_28064103676_d51022e0b9, 46.5862, 7.96022, 2084.9, 2.24534, 0.281519, -0.067799, 1.05649
0006615, alps_wild_28077593349_2c7827f5b0, 46.8534, 11.0171, 2163.71, -0.781985, -0.00217686, 0.001766, 1.23484
0006616, alps_cham_28077856883_97fee467c1, 45.8793, 6.88847, 3827.03, 1.04628, -0.079748, -0.00409802, 1.01148
0006617, alps_eig_28078900229_52781c0ab3, 46.603, 7.91776, 1154.04, 0.512798, -0.113138, 0.0664974, 0.879986
0006618, alps_gcas_28085103710_1d6d3e10ee, 45.3947, 6.79072, 2521.67, -1.58379, -0.0794608, -0.0233799, 1.3902
0006619, alps_gcas_28085103840_a7dd318da5, 45.3913, 6.78925, 2518.66, 3.04404, 0.118512, 0.0662903, 1.0669
0006620, alps_gcas_28085104080_3c9f91c786, 45.3715, 6.78421, 3038.12, -0.547825, -0.0842092, -0.0217555, 1.11369
0006621, alps_gcas_28085104260_85996bb6fb, 45.3689, 6.78342, 3072.3, -1.71502, -0.198419, 0.0460475, 1.09085
0006622, alps_gcas_28085105350_3f5746d257, 45.3564, 6.77295, 3245.3, -2.55883, -0.369305, -0.0141913, 1.1395
0006623, alps_cham_28087580584_41e9cc9659, 45.9622, 6.8867, 1869.33, 2.3309, 0.0869819, 0.00348837, 1.07289
0006624, alps_gcas_28088591483_4636c69528, 45.3914, 6.75384, 2047.62, -2.40591, 0.192932, -0.0196376, 0.480892
0006625, alps_eig_28088698590_f8342c6509, 46.5474, 7.98583, 3578.18, -0.468671, -0.412219, -0.0145749, 0.767119
0006626, alps_eig_28088701110_fd084fa82d, 46.5474, 7.98586, 3579.26, -1.06558, -0.304698, 0.00511417, 1.07866
0006627, alps_eig_28088713660_654c938364, 46.5475, 7.98507, 3576.78, 2.40309, -0.0412745, 0.0103936, 1.09072
0006628, alps_eig_28088724320_8a09ce0802, 46.5475, 7.98511, 3578.45, -2.50416, -0.0209327, -0.00896248, 1.05691
0006629, alps_eig_28088813350_c0e0c96130, 46.5812, 7.97623, 2100.08, 1.4846, 0.165315, -0.140581, 0.83152
0006630, alps_gpar_28091391745_3fa997ae45, 45.4643, 7.1324, 2310.51, 3.06801, 0.160218, -0.0270831, 1.03557
0006631, alps_cham_28091998605_8a9467caa3, 45.9483, 6.89286, 1074.68, 1.47963, 0.224557, -0.0482351, 0.799521
0006632, alps_cham_28095672800_960878335a, 45.8795, 6.88804, 3790.98, -1.33767, -0.125739, 0.010495, 1.06363
0006633, alps_cham_28095684850_7a16602c68, 45.8796, 6.8877, 3717.13, -2.35523, -0.202301, -0.0449111, 1.06566
0006634, alps_cham_28095686060_0f39017f57, 45.8784, 6.88709, 3819.99, 2.72607, -0.224544, -0.0255115, 1.05905
0006635, alps_cham_28095686950_bc2dabcdb9, 45.8788, 6.88747, 3823.01, 1.30877, -0.11016, 0.108945, 1.05271
0006636, alps_cham_28095689350_3d2b68e25b, 45.879, 6.88735, 3775.59, -0.844545, 0.0220319, 0.0144093, 1.07173
0006637, alps_cham_28095698780_114383510f, 45.8785, 6.88707, 3813.74, 0.0465406, -0.1543, 0.0277992, 1.02257
0006638, alps_cham_28095714810_f8f51d70f5, 45.8792, 6.88669, 3763.79, -0.917045, -0.554228, 0.0813309, 1.07817
0006639, alps_cham_28095719980_0af2aefeef, 45.8792, 6.88826, 3800.43, 1.10998, 0.0562618, 0.023632, 1.02205
0006640, alps_eig_28098721140_965609ebe3, 46.6257, 8.03203, 1046.46, 1.47526, 0.249233, -0.0101757, 1.03712
0006641, alps_cham_28102010486_e8a8b79657, 45.9371, 6.85268, 2071.86, 1.67007, 0.0433526, 0.0110486, 1.13124
0006642, alps_gcas_28105358887_390fabb8ee, 45.4464, 7.0414, 2664.62, -0.868445, -0.18091, 0.0377651, 1.13486
0006643, alps_eig_28108573600_69f2f9ab8e, 46.6542, 7.9105, 1964.52, 2.7988, -0.00845359, -0.022326, 0.554177
0006644, alps_eig_28125864309_3c13a98c7c, 46.6258, 8.03592, 1065.49, 1.18253, 0.396579, 0.0521628, 0.580284
0006645, alps_gcas_28130828265_bbf20727f2, 45.4125, 6.88848, 3117.62, -1.538, -0.0546032, -0.040512, 0.493604
0006646, alps_gcas_28132973610_31687eb199, 45.2724, 6.88602, 2051.54, -2.68484, -0.0512808, -0.0118824, 1.06663
0006647, alps_cham_28133180935_876253ce06, 45.9589, 6.87737, 1892.75, 1.25437, -0.00432233, -0.0263622, 0.88543
0006648, alps_cham_28136854735_46725a5117, 45.9404, 6.85222, 2071.81, 1.65639, 0.0644637, 0.0135888, 0.467392
0006649, alps_cham_28137816695_c926c287ae, 45.9857, 6.90944, 2087.32, 1.24679, 0.119335, 0.0466382, 0.7363
0006650, alps_cham_28137872555_aa0a38f19c, 45.9719, 6.89591, 1980.13, 1.2082, -0.0739552, 0.0246583, 0.777836
0006651, alps_cham_28139328496_c29bf6b010, 45.9855, 6.90057, 2202.04, -3.10146, -0.114764, -0.0240482, 0.968385
0006652, alps_eig_28140030494_2e97162e5c, 46.578, 7.93172, 1759.86, 2.75524, 0.211243, -0.0787454, 0.931657
0006653, alps_ortl_28147194609_f7826aa6c8, 46.4669, 10.3651, 1190.63, -0.532957, 0.194951, -0.0586547, 0.578472
0006654, alps_gcas_28150315604_229b1135e2, 45.3975, 6.77112, 2343.14, -2.77922, 0.333551, -0.0954351, 1.16115
0006655, alps_wild_28166049219_81cda16654, 46.8505, 11.0199, 2276.51, -0.65565, -0.380685, 0.0200803, 0.837079
0006656, alps_cham_28172433003_37a52ae527, 45.8781, 6.88706, 3780.71, 1.28966, -0.125922, 0.00893603, 1.10636
0006657, alps_ortl_28186093264_7b7b277d6e, 46.5543, 10.4895, 2520.17, -3.13387, -0.0067106, 0.0425323, 1.23674
